id,MLM,HLM
TEST_206,25.024136,36.372536
TEST_207,24.662558,33.83025
TEST_208,19.93524,43.48749
TEST_209,36.556076,52.417088
TEST_210,37.463634,56.206955
TEST_211,35.477955,64.10165
TEST_212,16.198975,32.5134
TEST_213,41.504826,59.56524
TEST_214,19.053535,45.18393
TEST_215,29.73267,51.68775
TEST_216,24.535532,42.45536
TEST_217,60.096573,73.196396
TEST_218,73.16564,80.322975
TEST_219,30.039537,38.746536
TEST_220,23.718718,51.031803
TEST_221,37.56872,67.53295
TEST_222,11.842186,16.739494
TEST_223,73.90343,78.89128
TEST_224,54.4721,76.17418
TEST_225,34.90313,59.316975
TEST_226,23.721563,43.345245
TEST_227,19.529095,40.74204
TEST_228,31.897835,58.176704
TEST_229,39.748592,53.131886
TEST_230,22.052336,33.479443
TEST_231,44.473087,58.003468
TEST_232,23.910694,44.350437
TEST_233,29.515425,50.5516
TEST_234,17.634306,33.37743
TEST_235,44.019093,69.43319
TEST_236,18.887524,34.841957
TEST_237,23.970182,49.621864
TEST_238,35.19978,60.88815
TEST_239,42.350098,61.256935
TEST_240,48.5891,66.055534
TEST_241,42.934837,69.49159
TEST_242,66.594574,82.8923
TEST_243,22.367298,40.440277
TEST_244,57.54321,71.602875
TEST_245,60.20016,77.64905
TEST_246,76.945015,79.03918
TEST_247,35.69164,64.56234
TEST_248,26.258305,54.800247
TEST_249,51.884567,75.069786
TEST_250,80.44968,85.75122
TEST_251,24.46157,43.646458
TEST_252,69.74721,88.50563
TEST_253,26.674538,54.209652
TEST_254,89.69482,95.56691
TEST_255,41.728703,73.23884
TEST_256,56.91142,79.24349
TEST_257,63.949062,78.34959
TEST_258,31.925003,51.58369
TEST_259,67.43361,85.0947
TEST_260,26.34816,46.968937
TEST_261,78.07097,84.16691
TEST_262,31.92359,51.70225
TEST_263,21.520159,38.875656
TEST_264,17.889439,33.68349
TEST_265,28.850685,48.625446
TEST_266,20.353075,37.520798
TEST_267,32.96476,56.705776
TEST_268,44.448074,68.34416
TEST_269,17.83737,26.639662
TEST_270,72.01496,82.20809
TEST_271,45.72888,66.19809
TEST_272,46.068615,61.242046
TEST_273,42.718605,69.88106
TEST_274,24.851063,46.36021
TEST_275,16.755917,31.993261
TEST_276,43.732807,64.10232
TEST_277,46.549133,68.44281
TEST_278,20.709763,40.503475
TEST_279,30.793558,51.236862
TEST_280,18.042213,35.82274
TEST_281,16.231478,18.03292
TEST_282,22.944946,46.601223
TEST_283,65.44917,76.35887
TEST_284,48.608284,66.84126
TEST_285,52.932384,76.51517
TEST_286,79.98054,82.23628
TEST_287,65.64791,88.92471
TEST_288,33.622387,60.86024
TEST_289,33.477573,56.811188
TEST_290,27.083324,41.937542
TEST_291,27.362675,48.342358
TEST_292,25.957033,51.16338
TEST_293,28.41143,41.15516
TEST_294,58.378357,76.99965
TEST_295,27.728876,49.614502
TEST_296,25.932335,41.663548
TEST_297,33.03918,61.343006
TEST_298,42.120384,71.1577
TEST_299,27.29248,53.50174
TEST_300,29.646952,60.907444
TEST_301,74.59785,80.451866
TEST_302,43.74108,65.097046
TEST_303,38.64805,54.13803
TEST_304,29.825624,58.89693
TEST_305,17.392958,21.356087
TEST_306,62.354057,75.82065
TEST_307,14.30777,22.100508
TEST_308,25.63151,43.581657
TEST_309,27.200586,45.847622
TEST_310,46.566868,70.4333
TEST_311,51.88306,73.514114
TEST_312,24.254393,41.84764
TEST_313,24.12658,45.06886
TEST_314,21.479174,47.106586
TEST_315,37.226124,66.70152
TEST_316,18.138655,40.164204
TEST_317,32.300995,57.56327
TEST_318,34.1657,60.75377
TEST_319,71.26215,83.73413
TEST_320,26.644297,39.423412
TEST_321,35.64376,65.487366
TEST_322,57.578796,68.72857
TEST_323,23.630825,39.663845
TEST_324,34.07214,64.43043
TEST_325,35.993515,58.98526
TEST_326,26.314217,52.991932
TEST_327,74.65627,87.722694
TEST_328,72.70607,83.62752
TEST_329,33.883087,50.473618
TEST_330,70.57143,82.365944
TEST_331,17.785923,41.37615
TEST_332,36.952538,60.408207
TEST_333,32.099678,56.56119
TEST_334,64.11024,82.22271
TEST_335,27.153824,40.90548
TEST_336,15.464604,14.316487
TEST_337,45.183243,72.75382
TEST_338,42.78018,61.51386
TEST_339,9.994965,9.376344
TEST_340,15.314508,32.310993
TEST_341,64.50242,89.53671
TEST_342,32.488884,60.890987
TEST_343,33.48586,60.60818
TEST_344,34.938725,57.155106
TEST_345,21.075603,38.351913
TEST_346,22.001804,49.040577
TEST_347,63.089333,71.422966
TEST_348,16.409567,30.736433
TEST_349,44.436707,69.83998
TEST_350,19.07766,33.098007
TEST_351,22.44623,44.871002
TEST_352,19.770699,33.80946
TEST_353,33.40317,55.97872
TEST_354,37.979996,68.71307
TEST_355,24.635445,37.918556
TEST_356,74.965965,91.08017
TEST_357,23.215384,43.89337
TEST_358,23.522734,43.277225
TEST_359,29.76997,58.78608
TEST_360,23.55247,49.867443
TEST_361,16.417316,24.29811
TEST_362,48.549706,70.831276
TEST_363,35.56893,58.926502
TEST_364,33.19755,59.142685
TEST_365,41.09402,62.77255
TEST_366,3.1135058,1.5568707
TEST_367,32.680557,56.767845
TEST_368,50.855957,75.211784
TEST_369,69.73668,80.99015
TEST_370,26.01674,51.893616
TEST_371,68.525314,86.05104
TEST_372,56.631973,77.10761
TEST_373,21.67507,39.8102
TEST_374,23.77274,52.677517
TEST_375,74.63815,86.23764
TEST_376,12.476745,17.760717
TEST_377,26.111092,48.41195
TEST_378,30.617428,46.78616
TEST_379,25.186115,47.098255
TEST_380,16.672157,36.689323
TEST_381,26.785683,45.709026
TEST_382,70.94487,89.34728
TEST_383,17.849361,35.36477
TEST_384,47.602222,72.241
TEST_385,43.996815,70.774
TEST_386,30.749134,53.569504
TEST_387,60.869507,66.923584
TEST_388,25.771664,36.04199
TEST_389,14.351818,31.582363
TEST_390,52.411396,70.22603
TEST_391,21.219809,33.9691
TEST_392,34.2863,49.49046
TEST_393,35.617947,62.38283
TEST_394,24.314665,42.73664
TEST_395,58.270866,70.42263
TEST_396,56.674034,76.47586
TEST_397,28.233416,55.992672
TEST_398,41.18983,57.909325
TEST_399,44.80022,71.36246
TEST_400,54.95961,75.39135
TEST_401,50.458237,67.89006
TEST_402,35.03607,48.39279
TEST_403,47.563164,64.9129
TEST_404,49.74148,66.39838
TEST_405,44.428497,67.039314
TEST_406,33.49512,60.440937
TEST_407,43.279938,70.9523
TEST_408,53.223034,69.16892
TEST_409,30.799002,54.129585
TEST_410,72.54812,84.35137
TEST_411,19.91151,39.913937
TEST_412,56.677876,69.39965
TEST_413,30.587826,55.196655
TEST_414,58.772312,82.2665
TEST_415,23.242483,41.69497
TEST_416,63.836193,83.41886
TEST_417,24.781343,52.710125
TEST_418,56.390167,76.27288
TEST_419,26.249802,55.423336
TEST_420,20.172321,41.61994
TEST_421,42.547905,69.80509
TEST_422,34.95959,55.431015
TEST_423,32.223637,52.17213
TEST_424,41.53406,63.921146
TEST_425,53.73369,75.23495
TEST_426,50.32213,75.159706
TEST_427,24.235697,39.311974
TEST_428,51.064056,73.10703
TEST_429,45.124187,61.893425
TEST_430,70.86692,88.521
TEST_431,47.1735,62.575584
TEST_432,32.096165,50.13347
TEST_433,77.48309,86.335335
TEST_434,21.055367,36.95998
TEST_435,70.51883,80.564995
TEST_436,14.404876,34.776264
TEST_437,54.81672,79.89532
TEST_438,32.263725,60.843914
TEST_439,21.533974,32.69291
TEST_440,54.95179,80.54251
TEST_441,42.437824,69.555145
TEST_442,33.224464,54.47924
TEST_443,31.649784,52.402645
TEST_444,32.252625,59.538563
TEST_445,49.673923,74.01326
TEST_446,27.690409,46.561375
TEST_447,41.611137,73.18112
TEST_448,13.244843,29.282948
TEST_449,17.48788,32.824272
TEST_450,50.264168,74.96044
TEST_451,23.471058,42.7985
TEST_452,12.465374,21.608166
TEST_453,56.039936,81.030594
TEST_454,47.2733,72.15093
TEST_455,42.857315,66.88339
TEST_456,19.38741,35.4146
TEST_457,14.693137,22.609812
TEST_458,16.90282,23.907211
TEST_459,24.154211,49.238747
TEST_460,19.91619,33.699654
TEST_461,68.30143,80.00825
TEST_462,28.314705,39.073406
TEST_463,17.390663,39.862095
TEST_464,57.21647,69.90008
TEST_465,29.366621,49.04962
TEST_466,25.401726,33.234886
TEST_467,55.512104,74.57697
TEST_468,79.17939,86.5057
TEST_469,29.766674,51.35697
TEST_470,73.593925,91.12421
TEST_471,35.817486,49.727398
TEST_472,19.947506,37.78851
TEST_473,16.633457,37.241108
TEST_474,50.435604,71.01765
TEST_475,48.205418,66.48223
TEST_476,27.310032,53.548393
TEST_477,19.874664,30.785732
TEST_478,8.335938,16.89109
TEST_479,66.452545,79.177986
TEST_480,41.007053,63.56064
TEST_481,67.49236,87.36159
TEST_482,26.72946,58.709435
